country,year,greenhouse_gas_emissions,agricultural_land,methane_emissions,arable_land,agricultural_irrigated_land,forest_area,population_growth,urban_population,GDP
Turkiye,2006,,,,,,,,68.45,
Turkiye,2005,,,,,,,,67.84,
Turkiye,2004,,,,,,,,67.225,
Turkiye,2003,,,,,,,,66.602,
Turkiye,2002,,,,,,,,65.974,
Turkiye,2001,,,,,,,,65.34,
Turkiye,2000,,,,,,,,64.741,
Turkiye,1999,,,,,,,,64.223,
Turkiye,1998,,,,,,,,63.703,
Turkiye,1997,,,,,,,,63.179,
Turkiye,1996,,,,,,,,62.653,
Turkiye,1995,,,,,,,,62.123,
Turkiye,1994,,,,,,,,61.59,
Turkiye,1993,,,,,,,,61.055,
Turkiye,1992,,,,,,,,60.518,
Turkiye,1991,,,,,,,,59.976,
Turkiye,1990,,,,,,,,59.203,
Ukraine,2020,,,,,,,,69.608,
Ukraine,2019,,,,,,,,69.473,
Ukraine,2018,,,,,,,,69.352,
Ukraine,2017,,,,,,,,69.246,
Ukraine,2016,,,,,,,,69.154,
Ukraine,2015,,,,,,,,69.061,
Ukraine,2014,,,,,,,,68.968,
Ukraine,2013,,,,,,,,68.875,
Ukraine,2012,,,,,,,,68.782,
Ukraine,2011,,,,,,,,68.689,
Ukraine,2010,,,,,,,,68.596,
Ukraine,2009,,,,,,,,68.502,
Ukraine,2008,,,,,,,,68.325,
Ukraine,2007,,,,,,,,68.147,
Ukraine,2006,,,,,,,,67.969,
Ukraine,2005,,,,,,,,67.79,
Ukraine,2004,,,,,,,,67.597,
Ukraine,2003,,,,,,,,67.427,
Ukraine,2002,,,,,,,,67.283,
Ukraine,2001,,,,,,,,67.183,
Ukraine,2000,,,,,,,,67.145,
Ukraine,1999,,,,,,,,67.106,
Ukraine,1998,,,,,,,,67.067,
Ukraine,1997,,,,,,,,67.029,
Ukraine,1996,,,,,,,,66.99,
Ukraine,1995,,,,,,,,66.951,
Ukraine,1994,,,,,,,,66.912,
Ukraine,1993,,,,,,,,66.874,
Ukraine,1992,,,,,,,,66.835,
Ukraine,1991,,,,,,,,66.796,
Ukraine,1990,,,,,,,,66.757,
South Africa,2020,,,,,,,,67.354,
South Africa,2019,,,,,,,,66.856,
South Africa,2018,,,,,,,,66.355,
South Africa,2017,,,,,,,,65.85,
South Africa,2016,,,,,,,,65.341,
South Africa,2015,,,,,,,,64.828,
South Africa,2014,,,,,,,,64.312,
South Africa,2013,,,,,,,,63.793,
South Africa,2012,,,,,,,,63.272,
South Africa,2011,,,,,,,,62.746,
South Africa,2010,,,,,,,,62.218,
South Africa,2009,,,,,,,,61.687,
South Africa,2008,,,,,,,,61.154,
South Africa,2007,,,,,,,,60.616,
South Africa,2006,,,,,,,,60.077,
South Africa,2005,,,,,,,,59.536,
South Africa,2004,,,,,,,,58.993,
South Africa,2003,,,,,,,,58.446,
South Africa,2002,,,,,,,,57.898,
South Africa,2001,,,,,,,,57.368,
South Africa,2000,,,,,,,,56.891,
South Africa,1999,,,,,,,,56.411,
South Africa,1998,,,,,,,,55.93,
South Africa,1997,,,,,,,,55.449,
South Africa,1996,,,,,,,,54.967,
South Africa,1995,,,,,,,,54.486,
South Africa,1994,,,,,,,,54.004,
South Africa,1993,,,,,,,,53.521,
South Africa,1992,,,,,,,,53.038,
South Africa,1991,,,,,,,,52.554,
South Africa,1990,,,,,,,,52.037,
Australia,2020,,,,,,,,,2.00609228488954
Australia,2019,,,,,,,,,2.11686400565607
Australia,2018,,,,,,,,,2.45780397255264
Australia,2017,,,,,,,,,2.70247380513086
Australia,2016,,,,,,,,,2.40423129264832
Australia,2015,,,,,,,,,2.37609867379823
Australia,2014,,,,,,,,,2.22094606810034
Australia,2013,,,,,,,,,2.28571763293922
Australia,2012,,,,,,,,,2.26809636459164
Australia,2011,,,,,,,,,2.29247802028073
Australia,2010,,,,,,,,,2.20622661871056
Australia,2009,,,,,,,,,2.3021607847244
Australia,2008,,,,,,,,,2.34375861738351
Australia,2007,,,,,,,,,2.2080882021692
Australia,2006,,,,,,,,,2.73357531178764
Australia,2005,,,,,,,,,2.88798590508864
Australia,2004,,,,,,,,,3.06360356499632
Australia,2003,,,,,,,,,2.88893596341479
Australia,2002,,,,,,,,,3.94915687175001
Australia,2001,,,,,,,,,3.50219780997615
Australia,2000,,,,,,,,,3.11490323731114
Australia,1999,,,,,,,,,3.0522253931238
Australia,1998,,,,,,,,,3.03103379174719
Australia,1997,,,,,,,,,3.23213910117086
Australia,1996,,,,,,,,,3.38134368450124
Australia,1995,,,,,,,,,3.01205427146631
Australia,1994,,,,,,,,,3.3384910140629
Australia,1993,,,,,,,,,3.25335758568991
Australia,1992,,,,,,,,,3.0437926194763
Australia,1991,,,,,,,,,3.17243571681442
Australia,1990,,,,,,,,,4.19557603276573
Azerbaijan,2020,,,,,,,,,6.7389474235341
Azerbaijan,2019,,,,,,,,,5.6952581438455
Azerbaijan,2018,,,,,,,,,5.21250561853868
Azerbaijan,2017,,,,,,,,,5.60736901068842
Azerbaijan,2016,,,,,,,,,5.60494628069084
Azerbaijan,2015,,,,,,,,,6.17745494667157
Azerbaijan,2014,,,,,,,,,5.31940671805552
Azerbaijan,2013,,,,,,,,,5.3662644804235
Azerbaijan,2012,,,,,,,,,5.13976950772418
Azerbaijan,2011,,,,,,,,,5.07564993663838
Azerbaijan,2010,,,,,,,,,5.52125279642058
Azerbaijan,2009,,,,,,,,,6.12193306461806
Azerbaijan,2008,,,,,,,,,5.59580638410253
Azerbaijan,2007,,,,,,,,,6.70298478517657
Azerbaijan,2006,,,,,,,,,7.09157055829982
Azerbaijan,2005,,,,,,,,,9.08684368137353
Azerbaijan,2004,,,,,,,,,10.9880190382406
Azerbaijan,2003,,,,,,,,,12.4256629119149
Azerbaijan,2002,,,,,,,,,13.9546391752577
Azerbaijan,2001,,,,,,,,,14.8374595530138
Azerbaijan,2000,,,,,,,,,16.0848646701003
Azerbaijan,1999,,,,,,,,,18.3995125956928
Azerbaijan,1998,,,,,,,,,18.1479974423066
Azerbaijan,1997,,,,,,,,,20.1279169173289
Azerbaijan,1996,,,,,,,,,24.9615750567225
Azerbaijan,1995,,,,,,,,,25.3444559002718
Azerbaijan,1994,,,,,,,,,32.3456631972244
Azerbaijan,1993,,,,,,,,,27.1095541401274
Azerbaijan,1992,,,,,,,,,26.0596253189768
Azerbaijan,1991,,,,,,,,,30.4827844311377
Azerbaijan,1990,,,,,,,,,26.5006821282401
United Kingdom,2020,,,,,,,,,0.583198977297511
United Kingdom,2019,,,,,,,,,0.611985280782944
United Kingdom,2018,,,,,,,,,0.576624141134484
United Kingdom,2017,,,,,,,,,0.593378706173113
United Kingdom,2016,,,,,,,,,0.566834503763194
United Kingdom,2015,,,,,,,,,0.63445245275453
United Kingdom,2014,,,,,,,,,0.746524020846814
United Kingdom,2013,,,,,,,,,0.637535517007732
United Kingdom,2012,,,,,,,,,0.637404835144407
United Kingdom,2011,,,,,,,,,0.690202927926714
United Kingdom,2010,,,,,,,,,0.602160408635432
United Kingdom,2009,,,,,,,,,0.68080815865187
United Kingdom,2008,,,,,,,,,0.676340045235283
United Kingdom,2007,,,,,,,,,0.56252294730333
United Kingdom,2006,,,,,,,,,0.596320769921488
United Kingdom,2005,,,,,,,,,0.545491177832267
United Kingdom,2004,,,,,,,,,0.760132900411628
United Kingdom,2003,,,,,,,,,0.873354127479226
United Kingdom,2002,,,,,,,,,0.916379912898543
United Kingdom,2001,,,,,,,,,0.782120850455726
United Kingdom,2000,,,,,,,,,0.850705507510241
United Kingdom,1999,,,,,,,,,0.876608731537376
United Kingdom,1998,,,,,,,,,0.965524011387153
United Kingdom,1997,,,,,,,,,0.969677246649905
United Kingdom,1996,,,,,,,,,1.09845246496069
United Kingdom,1995,,,,,,,,,1.26296839766159
United Kingdom,1994,,,,,,,,,1.32510963558581
United Kingdom,1993,,,,,,,,,1.28182042970947
United Kingdom,1992,,,,,,,,,1.2705284377464
United Kingdom,1991,,,,,,,,,1.28107308099499
United Kingdom,1990,,,,,,,,,1.30591515301142
India,2020,,,,,,,,,18.2289275679861
India,2019,,,,,,,,,16.729204706558
India,2018,,,,,,,,,16.0316306863431
India,2017,,,,,,,,,16.5583314047028
India,2016,,,,,,,,,16.3638005614024
India,2015,,,,,,,,,16.1745081066222
India,2014,,,,,,,,,16.7919345145841
India,2013,,,,,,,,,17.1484235435478
India,2012,,,,,,,,,16.845377066035
India,2011,,,,,,,,,17.1919735574953
India,2010,,,,,,,,,17.0265090139755
India,2009,,,,,,,,,16.7442701565521
India,2008,,,,,,,,,16.7909423598037
India,2007,,,,,,,,,16.7501197597911
India,2006,,,,,,,,,16.8094420943591
India,2005,,,,,,,,,17.6202069549809
India,2004,,,,,,,,,17.8146906487994
India,2003,,,,,,,,,19.5919979784953
India,2002,,,,,,,,,19.5345432711113
India,2001,,,,,,,,,21.6188848861438
India,2000,,,,,,,,,21.6110620462091
India,1999,,,,,,,,,22.9725618865025
India,1998,,,,,,,,,24.1804515489486
India,1997,,,,,,,,,24.2486745051203
India,1996,,,,,,,,,25.199306058679
India,1995,,,,,,,,,24.4575477894495
India,1994,,,,,,,,,26.5199375742578
India,1993,,,,,,,,,27.0545587671255
India,1992,,,,,,,,,26.8969194477949
India,1991,,,,,,,,,27.6627054102247
India,1990,,,,,,,,,27.5848881365411
"Iran, Islamic Rep.",2020,,,,,,,,,12.7762830202344
"Iran, Islamic Rep.",2019,,,,,,,,,13.8712214075579
"Iran, Islamic Rep.",2018,,,,,,,,,11.2190018967717
"Iran, Islamic Rep.",2017,,,,,,,,,9.82705877594884
"Iran, Islamic Rep.",2016,,,,,,,,,9.78442038070612
"Iran, Islamic Rep.",2015,,,,,,,,,10.0916014141126
"Iran, Islamic Rep.",2014,,,,,,,,,9.37842415684426
"Iran, Islamic Rep.",2013,,,,,,,,,8.77490977276026
"Iran, Islamic Rep.",2012,,,,,,,,,6.79693716710654
"Iran, Islamic Rep.",2011,,,,,,,,,4.64211620456629
"Iran, Islamic Rep.",2010,,,,,,,,,6.49939072557201
"Iran, Islamic Rep.",2009,,,,,,,,,6.9244896148629
"Iran, Islamic Rep.",2008,,,,,,,,,6.12277259111112
"Iran, Islamic Rep.",2007,,,,,,,,,7.18556823147499
"Iran, Islamic Rep.",2006,,,,,,,,,7.11821124095933
"Iran, Islamic Rep.",2005,,,,,,,,,6.50138220908685
"Iran, Islamic Rep.",2004,,,,,,,,,6.88957846945821
"Iran, Islamic Rep.",2003,,,,,,,,,7.45109456120201
"Iran, Islamic Rep.",2002,,,,,,,,,7.82554689747938
"Iran, Islamic Rep.",2001,,,,,,,,,8.31084200246599
"Iran, Islamic Rep.",2000,,,,,,,,,9.06841932703815
"Iran, Islamic Rep.",1999,,,,,,,,,9.91498621545228
"Iran, Islamic Rep.",1998,,,,,,,,,11.5550578925548
"Iran, Islamic Rep.",1997,,,,,,,,,9.81269950030608
"Iran, Islamic Rep.",1996,,,,,,,,,10.3464772313477
"Iran, Islamic Rep.",1995,,,,,,,,,12.6102361431141
"Iran, Islamic Rep.",1994,,,,,,,,,10.5515623445808
"Iran, Islamic Rep.",1993,,,,,,,,,10.3983707071378
"Iran, Islamic Rep.",1992,,,,,,,,,12.0543300718568
"Iran, Islamic Rep.",1991,,,,,,,,,12.0142415524232
"Iran, Islamic Rep.",1990,,,,,,,,,12.4908605575991
Kuwait,2020,,,,,,,,,0.457473273068322
Kuwait,2019,,,,,,,,,0.384579811623837
Kuwait,2018,,,,,,,,,0.447338716996844
Kuwait,2017,,,,,,,,,0.525092139249465
Kuwait,2016,,,,,,,,,0.518216222920707
Kuwait,2015,,,,,,,,,0.537517441034076
Kuwait,2014,,,,,,,,,0.450686941097421
Kuwait,2013,,,,,,,,,0.355117518793491
Kuwait,2012,,,,,,,,,0.359794180488195
Kuwait,2011,,,,,,,,,0.438823407677764
Kuwait,2010,,,,,,,,,0.451341023966722
Kuwait,2009,,,,,,,,,0.262327765426512
Kuwait,2008,,,,,,,,,0.160020999601209
Kuwait,2007,,,,,,,,,0.213317127370276
Kuwait,2006,,,,,,,,,0.236515719642342
Kuwait,2005,,,,,,,,,0.301358018412085
Kuwait,2004,,,,,,,,,0.404756603698185
Kuwait,2003,,,,,,,,,0.454889536839744
Kuwait,2002,,,,,,,,,0.516824849007765
Kuwait,2001,,,,,,,,,0.446728971962617
Kuwait,2000,,,,,,,,,0.355219830082193
Kuwait,1999,,,,,,,,,0.427494901687078
Kuwait,1998,,,,,,,,,0.446468095870486
Kuwait,1997,,,,,,,,,0.395364245603745
Kuwait,1996,,,,,,,,,0.394523337328059
Kuwait,1995,,,,,,,,,0.419034003376921
Kuwait,1994,,,,,,,,,
Kuwait,1993,,,,,,,,,
Kuwait,1992,,,,,,,,,
Kuwait,1991,,,,,,,,,
Kuwait,1990,,,,,,,,,
New Zealand,2020,,,,,,,,,
New Zealand,2019,,,,,,,,,5.65335358230931
New Zealand,2018,,,,,,,,,5.6625762665387
New Zealand,2017,,,,,,,,,5.91291729137151
New Zealand,2016,,,,,,,,,5.55164392802769
New Zealand,2015,,,,,,,,,4.47129317772382
New Zealand,2014,,,,,,,,,4.77685746074917
New Zealand,2013,,,,,,,,,7.03371664955561
New Zealand,2012,,,,,,,,,5.51752042632041
New Zealand,2011,,,,,,,,,6.28423893909166
New Zealand,2010,,,,,,,,,6.587915924895
New Zealand,2009,,,,,,,,,5.7506934901985
New Zealand,2008,,,,,,,,,5.01251280318469
New Zealand,2007,,,,,,,,,6.06836553759783
New Zealand,2006,,,,,,,,,4.98360503244111
New Zealand,2005,,,,,,,,,4.51769702400314
New Zealand,2004,,,,,,,,,5.36558854547454
New Zealand,2003,,,,,,,,,5.72933246598663
New Zealand,2002,,,,,,,,,5.85289352793662
New Zealand,2001,,,,,,,,,7.98138479706632
New Zealand,2000,,,,,,,,,7.75290180992832
New Zealand,1999,,,,,,,,,6.27577740684807
New Zealand,1998,,,,,,,,,5.94611798625803
New Zealand,1997,,,,,,,,,6.07737442159996
New Zealand,1996,,,,,,,,,6.43712722920644
New Zealand,1995,,,,,,,,,6.45080842927803
New Zealand,1994,,,,,,,,,6.50772626931567
New Zealand,1993,,,,,,,,,7.32604197457878
New Zealand,1992,,,,,,,,,6.71730388715134
New Zealand,1991,,,,,,,,,6.88851738254768
New Zealand,1990,,,,,,,,,5.98867681637264
Pakistan,2020,,,,,,,,,21.8630041859978
Pakistan,2019,,,,,,,,,20.6778713222887
Pakistan,2018,,,,,,,,,21.6512353593957
Pakistan,2017,,,,,,,,,21.9632035366872
Pakistan,2016,,,,,,,,,22.3283302035697
Pakistan,2015,,,,,,,,,23.817063157555
Pakistan,2014,,,,,,,,,23.7445401162272
Pakistan,2013,,,,,,,,,23.8321164648607
Pakistan,2012,,,,,,,,,23.710248671838
Pakistan,2011,,,,,,,,,25.1291827073544
Pakistan,2010,,,,,,,,,23.2815896365345
Pakistan,2009,,,,,,,,,22.7173300134617
Pakistan,2008,,,,,,,,,22.5002660331506
Pakistan,2007,,,,,,,,,21.8004724351841
Pakistan,2006,,,,,,,,,21.6079774493194
Pakistan,2005,,,,,,,,,22.9604189838222
Pakistan,2004,,,,,,,,,23.0829541928438
Pakistan,2003,,,,,,,,,22.8647396972508
Pakistan,2002,,,,,,,,,23.0629346440814
Pakistan,2001,,,,,,,,,24.1982746064791
Pakistan,2000,,,,,,,,,25.6172595844882
Pakistan,1999,,,,,,,,,25.169285514224
Pakistan,1998,,,,,,,,,25.3031382672009
Pakistan,1997,,,,,,,,,24.4842507882018
Pakistan,1996,,,,,,,,,23.1957958147755
Pakistan,1995,,,,,,,,,23.4218793711634
Pakistan,1994,,,,,,,,,22.7528245238533
Pakistan,1993,,,,,,,,,22.1979399670103
Pakistan,1992,,,,,,,,,23.3100129190967
Pakistan,1991,,,,,,,,,22.8424456202234
Pakistan,1990,,,,,,,,,23.0670733915693
Qatar,2020,,,,,,,,,0.338750393788988
Qatar,2019,,,,,,,,,0.230041116366306
Qatar,2018,,,,,,,,,0.218257646249357
Qatar,2017,,,,,,,,,0.214741536770683
Qatar,2016,,,,,,,,,0.183872269665334
Qatar,2015,,,,,,,,,0.161318389310036
Qatar,2014,,,,,,,,,0.117168462923192
Qatar,2013,,,,,,,,,0.0960229515586457
Qatar,2012,,,,,,,,,0.094196462211278
Qatar,2011,,,,,,,,,0.0966060405058313
Qatar,2010,,,,,,,,,0.117906612206567
Qatar,2009,,,,,,,,,0.123319456383116
Qatar,2008,,,,,,,,,0.124647566750798
Qatar,2007,,,,,,,,,0.109942375031018
Qatar,2006,,,,,,,,,0.121835107463077
Qatar,2005,,,,,,,,,0.133258478262211
Qatar,2004,,,,,,,,,0.181799293579888
Qatar,2003,,,,,,,,,0.234640393168579
Qatar,2002,,,,,,,,,0.256795868565916
Qatar,2001,,,,,,,,,0.37593984962406
Qatar,2000,,,,,,,,,0.372799554496798
Qatar,1999,,,,,,,,,
Qatar,1998,,,,,,,,,
Qatar,1997,,,,,,,,,
Qatar,1996,,,,,,,,,
Qatar,1995,,,,,,,,,
Qatar,1994,,,,,,,,,
Qatar,1993,,,,,,,,,
Qatar,1992,,,,,,,,,
Qatar,1991,,,,,,,,,
Qatar,1990,,,,,,,,,
Turkiye,2020,,,,,,,,,6.68055966342634
Turkiye,2019,,,,,,,,,6.40077492846908
Turkiye,2018,,,,,,,,,5.77601222087928
Turkiye,2017,,,,,,,,,6.03862979568919
Turkiye,2016,,,,,,,,,6.14229206403875
Turkiye,2015,,,,,,,,,6.86837534505832
Turkiye,2014,,,,,,,,,6.55723547339657
Turkiye,2013,,,,,,,,,6.67610812297851
Turkiye,2012,,,,,,,,,7.69487759202317
Turkiye,2011,,,,,,,,,8.17395626522538
Turkiye,2010,,,,,,,,,8.9669281343332
Turkiye,2009,,,,,,,,,8.07198879989725
Turkiye,2008,,,,,,,,,7.42466846883692
Turkiye,2007,,,,,,,,,7.45702743708227
Turkiye,2006,,,,,,,,,8.09488128822859
Turkiye,2005,,,,,,,,,9.16534055228687
Turkiye,2004,,,,,,,,,9.32742275784367
Turkiye,2003,,,,,,,,,9.79514977798378
Turkiye,2002,,,,,,,,,10.1907585574088
Turkiye,2001,,,,,,,,,8.78803796915921
Turkiye,2000,,,,,,,,,10.0328526543258
Turkiye,1999,,,,,,,,,10.4578259441456
Turkiye,1998,,,,,,,,,12.4503166318037
Turkiye,1997,,,,,,,,,14.4611526932527
Turkiye,1996,,,,,,,,,16.8545560944976
Turkiye,1995,,,,,,,,,15.6932030829778
Turkiye,1994,,,,,,,,,15.4628347718716
Turkiye,1993,,,,,,,,,15.4160185614868
Turkiye,1992,,,,,,,,,14.9836651520805
Turkiye,1991,,,,,,,,,15.2470755823245
Turkiye,1990,,,,,,,,,17.4762288321229
Ukraine,2020,,,,,,,,,9.31015109807472
Ukraine,2019,,,,,,,,,8.96518101437243
Ukraine,2018,,,,,,,,,10.1395331070229
Ukraine,2017,,,,,,,,,10.1776550393512
Ukraine,2016,,,,,,,,,11.7257009089167
Ukraine,2015,,,,,,,,,12.0593761063371
Ukraine,2014,,,,,,,,,10.1546081548161
Ukraine,2013,,,,,,,,,8.69230562102956
Ukraine,2012,,,,,,,,,7.76131248389414
Ukraine,2011,,,,,,,,,8.15022183877887
Ukraine,2010,,,,,,,,,7.40220509822994
Ukraine,2009,,,,,,,,,6.90539595920772
Ukraine,2008,,,,,,,,,6.53540152136768
Ukraine,2007,,,,,,,,,6.28300133403275
Ukraine,2006,,,,,,,,,7.23906141043294
Ukraine,2005,,,,,,,,,8.87530749467009
Ukraine,2004,,,,,,,,,10.4370371199069
Ukraine,2003,,,,,,,,,10.4995403003371
Ukraine,2002,,,,,,,,,12.6032510741528
Ukraine,2001,,,,,,,,,13.9760861844442
Ukraine,2000,,,,,,,,,13.951785065407
Ukraine,1999,,,,,,,,,11.8750095828031
Ukraine,1998,,,,,,,,,12.0680748199195
Ukraine,1997,,,,,,,,,12.5153965618808
Ukraine,1996,,,,,,,,,12.2290508961101
Ukraine,1995,,,,,,,,,13.769759643058
Ukraine,1994,,,,,,,,,14.5723971958075
Ukraine,1993,,,,,,,,,21.5406715990099
Ukraine,1992,,,,,,,,,20.851976952116
Ukraine,1991,,,,,,,,,24.6488294314381
Ukraine,1990,,,,,,,,,24.4670658682635
South Africa,2020,,,,,,,,,2.52758414638469
South Africa,2019,,,,,,,,,1.96430245840516
South Africa,2018,,,,,,,,,2.27525210133289
South Africa,2017,,,,,,,,,2.49379863849766
South Africa,2016,,,,,,,,,2.41418607394576
South Africa,2015,,,,,,,,,2.23397839045912
South Africa,2014,,,,,,,,,2.12574854869936
South Africa,2013,,,,,,,,,1.92684924597199
South Africa,2012,,,,,,,,,1.97670959546361
South Africa,2011,,,,,,,,,2.04389308620297
South Africa,2010,,,,,,,,,2.10778749314158
South Africa,2009,,,,,,,,,2.39949613487755
South Africa,2008,,,,,,,,,2.57248876696489
South Africa,2007,,,,,,,,,2.35591400504256
South Africa,2006,,,,,,,,,2.05097651238464
South Africa,2005,,,,,,,,,2.08511798972012
South Africa,2004,,,,,,,,,2.411716114862
South Africa,2003,,,,,,,,,2.65397752870021
South Africa,2002,,,,,,,,,2.95697182549084
South Africa,2001,,,,,,,,,2.8124516945524
South Africa,2000,,,,,,,,,2.61474799327768
South Africa,1999,,,,,,,,,2.84639917281201
South Africa,1998,,,,,,,,,3.03418044396185
South Africa,1997,,,,,,,,,3.265895498876
South Africa,1996,,,,,,,,,3.41658824480889
South Africa,1995,,,,,,,,,3.12158524596013
South Africa,1994,,,,,,,,,3.75544808249115
South Africa,1993,,,,,,,,,3.42257462613413
South Africa,1992,,,,,,,,,3.14920989404015
South Africa,1991,,,,,,,,,3.74350458027535
South Africa,1990,,,,,,,,,3.7770561775014
